id,stratum,n,mean,sd,rsd,skew,excess_kurtosis,dagostino_k2,dagostino_p,anderson_stat,anderson_crit_5pct,rejects_normal_at_5pct,empirical_below_normal_p05,empirical_above_normal_p95,empirical_p05_p95_coverage
jaw_cheekbone_ratio,male|Other,130,0.8289687635092331,0.04880537339213783,0.058874803901575755,-0.04955725397301699,0.3795175731104834,1.2701807752627512,0.5298875908686987,0.27699413877490997,0.748,False,0.06153846153846154,0.06153846153846154,0.8769230769230769
jaw_cheekbone_ratio,male|White,1366,0.8385353392068619,0.05365417763136252,0.06398558906546734,0.2640110209274333,0.2171293289544054,18.05329674300391,0.00012016456598008044,1.3463578969767696,0.752,True,0.04465592972181552,0.05856515373352855,0.8967789165446559
jaw_cheekbone_ratio,male|pooled,2542,0.8384145021271537,0.05668630644940764,0.06761131433865705,0.1715796579546242,0.03550469739383599,12.554274096958439,0.0018787717342907903,1.685283228357548,0.752,True,0.04681353265145555,0.05546813532651455,0.8977183320220299
nose_mouth_width_ratio,both|pooled,3997,0.7318278494176743,0.08099869324600072,0.11067998206197334,0.41514374296981593,0.3210666225455121,119.86778216629027,9.354957602937165e-27,7.598705999484082,0.752,True,0.03677758318739054,0.0600450337753315,0.9031773830372779
nose_mouth_width_ratio,female|Black,589,0.7751991006357001,0.07184400203923134,0.09267812872888508,0.4330585727314028,0.25597534529274846,19.05792795107912,7.271491941692106e-05,1.5396709733208809,0.751,True,0.035653650254668934,0.06621392190152801,0.8981324278438031
nose_mouth_width_ratio,female|Hispanic,126,0.7104286440114935,0.06543153322137801,0.09210148517085896,0.057607717190057535,0.08060394108942681,0.3101750488700293,0.8563402235092663,0.36812425300144014,0.747,False,0.047619047619047616,0.06349206349206349,0.8888888888888888
nose_mouth_width_ratio,female|Other,220,0.7503981777998725,0.07193834816935954,0.0958669014632724,0.13685557933911616,-0.03986282578981992,0.7352126774482869,0.6923896950569772,0.347264723423649,0.749,False,0.05909090909090909,0.045454545454545456,0.8954545454545455
nose_mouth_width_ratio,female|White,519,0.6730614176764441,0.061983948241865545,0.09209255888689587,0.18888696255302706,0.1438602448977222,3.7509155184449186,0.15328478325936257,0.6142683234020296,0.751,False,0.04431599229287091,0.06165703275529865,0.8940269749518305
nose_mouth_width_ratio,female|pooled,1454,0.7293760346010467,0.08178501248388693,0.11213010656241483,0.27434123344001565,0.08131029776475618,18.281574091458683,0.00010720292269757178,1.4281649596282477,0.752,True,0.03576341127922971,0.05845942228335626,0.905777166437414
nose_mouth_width_ratio,male|Black,634,0.8007986288533592,0.07288904118658228,0.09102043704913684,0.3159858560363339,0.5351771585470781,15.974295644079891,0.00033980187797326124,1.3762857880639103,0.751,True,0.04100946372239748,0.055205047318611984,0.9037854889589906
nose_mouth_width_ratio,male|Hispanic,412,0.7337650398777098,0.06888670053545275,0.09388114286138992,0.5526969053460649,1.082438083115984,29.876902502091593,3.2532171528741753e-07,1.2936241587738095,0.751,True,0.03640776699029126,0.06310679611650485,0.9004854368932039
nose_mouth_width_ratio,male|Other,130,0.7599238931454371,0.08188094826264337,0.10774887985654202,0.4730836605678998,0.34139424046301015,5.972832572005313,0.05046797582149282,0.4143305644423947,0.748,False,0.023076923076923078,0.06923076923076923,0.9076923076923077
nose_mouth_width_ratio,male|White,1367,0.6991920457797877,0.0647952645969765,0.09267162718464897,0.4525057275732147,0.999878241621659,71.15419226571558,3.5404907767873367e-16,1.8752601928999866,0.752,True,0.04901243599122165,0.051207022677395755,0.8997805413313826
nose_mouth_width_ratio,male|pooled,2543,0.7332297128637526,0.08052825834857748,0.10982677997876102,0.5015463833137863,0.45122791895528147,111.2918265387665,6.812192732377092e-25,7.020968621535758,0.752,True,0.03578450648839953,0.059378686590640974,0.9048368069209595
