face_id,yaw,yaw_mirrored,pitch,pitch_mirrored,roll,roll_mirrored,yaw_antisymmetry_error,roll_antisymmetry_error,pitch_symmetry_error
021,-0.5882387831273882,1.26747052031645,2.827798421345302,3.003596818410852,-0.6153087437988528,0.22625842059100268,0.3396158685945309,-0.19452516160392508,-0.08789919853277506
022,-2.8826710939201265,-0.3629416316207855,8.275710769160385,8.088646401945724,0.05200322272610566,0.03792606944457715,-1.622806362770456,0.04496464608534141,0.09353218360733084
024,-2.0857873739260384,2.5747194220288194,-0.4093670677395969,0.1574294437262338,2.302931467358614,-1.5824086219550337,0.2444660240513905,0.3602614227017902,-0.2833982557329153
025,0.40226009582563993,1.0610900579638736,-5.5481985212945,-4.900060526610834,-1.146184183181889,1.2685918452790956,0.7316750768947567,0.061203831048603274,-0.32406899734183314
026,0.9608002559464607,-1.1165572771616066,-1.5866390703722104,-2.0407079119605425,-2.5291005885623044,3.3536401713925974,-0.07787851060757295,0.4122697914151465,0.22703442079416603
027,1.125762344450374,-1.4123544139814646,3.853497107072814,3.961402570014791,0.7167572767367878,-0.5064151445830454,-0.1432960347655453,0.10517106607687121,-0.053952731470988446
029,-1.1290773340753573,0.14108620176478168,1.1314701414406831,1.438640183558847,-2.1846893668814693,2.1249886043370916,-0.4939955661552878,-0.029850381272188864,-0.1535850210590819
030,0.7378859866865461,-0.45203392546334425,3.429297963385417,-3.7494758873344587,-2.797115717489724,4.318589447094723,0.14292603061160095,0.7607368648024997,3.5893869253599378
031,1.5573484444468455,-1.8513449726467588,4.968786316926326,5.303319590963441,1.1657547028663853,-0.9204248733283997,-0.14699826409995664,0.12266491476899277,-0.1672666370185576
032,-0.9341442687717224,1.58334905362638,4.509824925458148,3.9096835238458083,-2.0222211511982566,2.264563306582891,0.32460239242732875,0.12117107769231716,0.30007070080617004
033,-0.8879885717642736,-0.06751068365389029,6.00465835597916,5.582721285567507,-0.39819042365822305,0.18886089372936143,-0.4777496277090819,-0.1046647649644308,0.2109685352058266
