condition,id,axis,angle_deg,value,deviation
persp_1.0m,middle_third_height,roll,2.5,72.41150216369597,-9.582663023679127e-07
persp_1.0m,middle_third_height,roll,5.0,72.4112941266777,-3.831246598275253e-06
persp_1.0m,middle_third_height,roll,7.5,72.4109478370278,-8.613488475771754e-06
persp_1.0m,middle_third_height,roll,10.0,72.4104639519508,-1.529591597490249e-05
persp_1.0m,middle_third_height,roll,12.5,72.40984338980196,-2.386584665763353e-05
persp_1.0m,middle_third_height,roll,15.0,72.4090873283599,-3.430701546316136e-05
persp_1.0m,middle_third_height,roll,17.5,72.4081972026113,-4.6599605300720766e-05
persp_1.0m,middle_third_height,roll,20.0,72.40717470205115,-6.0720284333379725e-05
persp_1.0m,middle_third_height,roll,22.5,72.40602176750409,-7.664224987471321e-05
persp_1.0m,middle_third_height,roll,25.0,72.40474058747196,-9.43352788290794e-05
persp_1.0m,middle_third_height,roll,27.5,72.4033335940149,-0.00011376578457403635
persp_1.0m,middle_third_height,roll,30.0,72.40180345817272,-0.0001348968801897173
persp_1.0m,lower_third_height,yaw,-30.0,67.17870494146725,0.004374535492999598
persp_1.0m,lower_third_height,yaw,-27.5,67.13596736509346,0.0037355750745766262
persp_1.0m,lower_third_height,yaw,-25.0,67.09566250763385,0.0031329857194471165
persp_1.0m,lower_third_height,yaw,-22.5,67.05811843245573,0.0025716722332703263
persp_1.0m,lower_third_height,yaw,-20.0,67.0236421359621,0.0020562244540005205
persp_1.0m,lower_third_height,yaw,-17.5,66.99251670195888,0.0015908747074364934
persp_1.0m,lower_third_height,yaw,-15.0,66.96499865026064,0.0011794581667906015
persp_1.0m,lower_third_height,yaw,-12.5,66.94131551166166,0.0008253765965951754
persp_1.0m,lower_third_height,yaw,-10.0,66.92166365929351,0.000531565929791951
persp_1.0m,lower_third_height,yaw,-7.5,66.90620642371834,0.0003004680868915308
persp_1.0m,lower_third_height,yaw,-5.0,66.89507251591189,0.0001340073983285152
persp_1.0m,lower_third_height,yaw,-2.5,66.88835477861277,3.3571936149642195e-05
persp_1.0m,lower_third_height,yaw,0.0,66.88610928242264,0.0
persp_1.0m,lower_third_height,yaw,2.5,66.88835477861277,3.3571936149642195e-05
persp_1.0m,lower_third_height,yaw,5.0,66.89507251591189,0.0001340073983285152
persp_1.0m,lower_third_height,yaw,7.5,66.90620642371834,0.0003004680868915308
persp_1.0m,lower_third_height,yaw,10.0,66.92166365929351,0.000531565929791951
persp_1.0m,lower_third_height,yaw,12.5,66.94131551166166,0.0008253765965951754
persp_1.0m,lower_third_height,yaw,15.0,66.96499865026064,0.0011794581667906015
persp_1.0m,lower_third_height,yaw,17.5,66.99251670195888,0.0015908747074364934
persp_1.0m,lower_third_height,yaw,20.0,67.0236421359621,0.0020562244540005205
persp_1.0m,lower_third_height,yaw,22.5,67.05811843245573,0.0025716722332703263
persp_1.0m,lower_third_height,yaw,25.0,67.09566250763385,0.0031329857194471165
persp_1.0m,lower_third_height,yaw,27.5,67.13596736509346,0.0037355750745766262
persp_1.0m,lower_third_height,yaw,30.0,67.17870494146725,0.004374535492999598
persp_1.0m,lower_third_height,pitch,-30.0,68.34602067666671,0.021826824880479805
persp_1.0m,lower_third_height,pitch,-27.5,69.02273764436568,0.0319442763955854
persp_1.0m,lower_third_height,pitch,-25.0,69.55033915592074,0.039832334427594644
persp_1.0m,lower_third_height,pitch,-22.5,69.92916258377235,0.04549604296013995
persp_1.0m,lower_third_height,pitch,-20.0,70.15995036911174,0.04894650207362941
persp_1.0m,lower_third_height,pitch,-17.5,70.24383420682449,0.0502006314977009
persp_1.0m,lower_third_height,pitch,-15.0,70.18231786970505,0.04928091381970451
persp_1.0m,lower_third_height,pitch,-12.5,69.97725887118091,0.046215120327990286
persp_1.0m,lower_third_height,pitch,-10.0,69.63084916509078,0.04103602245839477
persp_1.0m,lower_third_height,pitch,-7.5,69.14559507809746,0.03378109176801233
persp_1.0m,lower_third_height,pitch,-5.0,68.52429666529974,0.024492191285337844
persp_1.0m,lower_third_height,pitch,-2.5,67.77002667277992,0.013215260983786543
persp_1.0m,lower_third_height,pitch,0.0,66.88610928242264,0.0
persp_1.0m,lower_third_height,pitch,2.5,65.87609880462003,-0.015100451926989802
persp_1.0m,lower_third_height,pitch,5.0,64.74375847367973,-0.03202983148110701
persp_1.0m,lower_third_height,pitch,7.5,63.49303948911848,-0.05072906511839582
persp_1.0m,lower_third_height,pitch,10.0,62.128060433779055,-0.07113657678237797
persp_1.0m,lower_third_height,pitch,12.5,60.653087187073226,-0.09318858821688739
persp_1.0m,lower_third_height,pitch,15.0,59.07251343881987,-0.11681941029953355
persp_1.0m,lower_third_height,pitch,17.5,57.390841896301865,-0.14196172401099857
persp_1.0m,lower_third_height,pitch,20.0,55.61266626446456,-0.1685468498452591
persp_1.0m,lower_third_height,pitch,22.5,53.74265406676671,-0.19650500465139129
persp_1.0m,lower_third_height,pitch,25.0,51.7855303621907,-0.22576554507708976
persp_1.0m,lower_third_height,pitch,27.5,49.74606240242482,-0.25625719695587296
persp_1.0m,lower_third_height,pitch,30.0,47.62904526232759,-0.28790827014295656
persp_1.0m,lower_third_height,roll,-30.0,66.94453247952956,0.0008734727992658414
persp_1.0m,lower_third_height,roll,-27.5,66.93538459132847,0.0007367046675980495
persp_1.0m,lower_third_height,roll,-25.0,66.92697163341529,0.0006109243224197026
persp_1.0m,lower_third_height,roll,-22.5,66.91930990035749,0.0004963753803448915
persp_1.0m,lower_third_height,roll,-20.0,66.91241423709366,0.00039327978489447067
persp_1.0m,lower_third_height,roll,-17.5,66.90629800865217,0.00030183735376636544
persp_1.0m,lower_third_height,roll,-15.0,66.90097307285417,0.00022222537072342114
persp_1.0m,lower_third_height,roll,-12.5,66.89644975606713,0.00015459822309035873
persp_1.0m,lower_third_height,roll,-10.0,66.89273683206875,9.908708575239798e-05
persp_1.0m,lower_third_height,roll,-7.5,66.88984150407332,5.5799652434862814e-05
persp_1.0m,lower_third_height,roll,-5.0,66.88776938996476,2.4819914926018276e-05
persp_1.0m,lower_third_height,roll,-2.5,66.88652451077307,6.207990790444578e-06
persp_1.0m,lower_third_height,roll,0.0,66.88610928242264,0.0
persp_1.0m,lower_third_height,roll,2.5,66.88652451077307,6.207990790444578e-06
persp_1.0m,lower_third_height,roll,5.0,66.88776938996476,2.4819914926018276e-05
persp_1.0m,lower_third_height,roll,7.5,66.88984150407332,5.5799652434862814e-05
persp_1.0m,lower_third_height,roll,10.0,66.89273683206875,9.908708575239798e-05
persp_1.0m,lower_third_height,roll,12.5,66.89644975606713,0.00015459822309035873
persp_1.0m,lower_third_height,roll,15.0,66.90097307285417,0.00022222537072342114
persp_1.0m,lower_third_height,roll,17.5,66.90629800865217,0.00030183735376636544
persp_1.0m,lower_third_height,roll,20.0,66.91241423709366,0.00039327978489447067
persp_1.0m,lower_third_height,roll,22.5,66.91930990035749,0.0004963753803448915
persp_1.0m,lower_third_height,roll,25.0,66.92697163341529,0.0006109243224197026
persp_1.0m,lower_third_height,roll,27.5,66.93538459132847,0.0007367046675980495
persp_1.0m,lower_third_height,roll,30.0,66.94453247952956,0.0008734727992658414
persp_1.0m,palpebral_fissure_width_l,yaw,-30.0,19.360836686362607,-0.32594766860162155
persp_1.0m,palpebral_fissure_width_l,yaw,-27.5,20.354539661150003,-0.2913516530614074
persp_1.0m,palpebral_fissure_width_l,yaw,-25.0,21.315857378939228,-0.25788313827625775
persp_1.0m,palpebral_fissure_width_l,yaw,-22.5,22.24272985277731,-0.22561384320288883
persp_1.0m,palpebral_fissure_width_l,yaw,-20.0,23.133155587747904,-0.19461345038325367
persp_1.0m,palpebral_fissure_width_l,yaw,-17.5,23.98518903404782,-0.16494969461631462
persp_1.0m,palpebral_fissure_width_l,yaw,-15.0,24.796939997889066,-0.13668838346763462
persp_1.0m,palpebral_fissure_width_l,yaw,-12.5,25.566574482753083,-0.10989336798090234
persp_1.0m,palpebral_fissure_width_l,yaw,-10.0,26.29231660028405,-0.08462647614970795
persp_1.0m,palpebral_fissure_width_l,yaw,-7.5,26.972451297659042,-0.06094741796347446
persp_1.0m,palpebral_fissure_width_l,yaw,-5.0,27.60532771874742,-0.03891366838785994
persp_1.0m,palpebral_fissure_width_l,yaw,-2.5,28.189363063145077,-0.01858033301152322
persp_1.0m,palpebral_fissure_width_l,yaw,0.0,28.723046838510175,0.0
persp_1.0m,palpebral_fissure_width_l,yaw,2.5,29.20494542275476,0.016777418738129303
persp_1.0m,palpebral_fissure_width_l,yaw,5.0,29.633706866921795,0.03170485476459483
persp_1.0m,palpebral_fissure_width_l,yaw,7.5,30.00806587920569,0.04473825663134867
persp_1.0m,palpebral_fissure_width_l,yaw,10.0,30.32684893703299,0.05583676785892132
persp_1.0m,palpebral_fissure_width_l,yaw,12.5,30.588979478415975,0.06496290767468538
persp_1.0m,palpebral_fissure_width_l,yaw,15.0,30.793483126629596,0.07208275291127894
persp_1.0m,palpebral_fissure_width_l,yaw,17.5,30.939492904143147,0.07716611953092983
persp_1.0m,palpebral_fissure_width_l,yaw,20.0,31.02625439303426,0.0801867422865488
persp_1.0m,palpebral_fissure_width_l,yaw,22.5,31.05313080010495,0.08112245106500102
persp_1.0m,palpebral_fissure_width_l,yaw,25.0,31.019607885835846,0.07995534248987042
persp_1.0m,palpebral_fissure_width_l,yaw,27.5,30.925298717343868,0.07667194539685958
persp_1.0m,palpebral_fissure_width_l,yaw,30.0,30.76994820682537,0.07126337884081393
persp_1.0m,palpebral_fissure_width_l,pitch,-30.0,28.271930574972394,-0.015705724607632872
persp_1.0m,palpebral_fissure_width_l,pitch,-27.5,28.26658824737777,-0.015891719067923315
persp_1.0m,palpebral_fissure_width_l,pitch,-25.0,28.268633745833228,-0.01582050453184156
persp_1.0m,palpebral_fissure_width_l,pitch,-22.5,28.27830824918916,-0.015483684297890593
persp_1.0m,palpebral_fissure_width_l,pitch,-20.0,28.295805727955713,-0.014874505234648094
persp_1.0m,palpebral_fissure_width_l,pitch,-17.5,28.321269835361583,-0.013987966019326078
persp_1.0m,palpebral_fissure_width_l,pitch,-15.0,28.354791187915826,-0.012820911815685721
persp_1.0m,palpebral_fissure_width_l,pitch,-12.5,28.39640508861832,-0.011372113541029832
persp_1.0m,palpebral_fissure_width_l,pitch,-10.0,28.446089739991603,-0.00964233007994279
persp_1.0m,palpebral_fissure_width_l,pitch,-7.5,28.503764986709342,-0.007634352059992215
persp_1.0m,palpebral_fissure_width_l,pitch,-5.0,28.569291619007274,-0.005353026103649823
persp_1.0m,palpebral_fissure_width_l,pitch,-2.5,28.642471258568552,-0.0028052588012213325
persp_1.0m,palpebral_fissure_width_l,pitch,0.0,28.723046838510175,0.0
persp_1.0m,palpebral_fissure_width_l,pitch,2.5,28.810703678813987,0.0030517946371304257
persp_1.0m,palpebral_fissure_width_l,pitch,5.0,28.905071148401994,0.006337221497260227
persp_1.0m,palpebral_fissure_width_l,pitch,7.5,29.005724895388123,0.009841506664221645
persp_1.0m,palpebral_fissure_width_l,pitch,10.0,29.112189618147777,0.013548102394062957
persp_1.0m,palpebral_fissure_width_l,pitch,12.5,29.223942341979374,0.017438801192832625
persp_1.0m,palpebral_fissure_width_l,pitch,15.0,29.340416159472422,0.02149386603842161
persp_1.0m,palpebral_fissure_width_l,pitch,17.5,29.46100438735853,0.025692175102362158
persp_1.0m,palpebral_fissure_width_l,pitch,20.0,29.585065088651408,0.03001137918925403
persp_1.0m,palpebral_fissure_width_l,pitch,22.5,29.711925906258166,0.03442807002014007
persp_1.0m,palpebral_fissure_width_l,pitch,25.0,29.840889152891283,0.03891795743905448
persp_1.0m,palpebral_fissure_width_l,pitch,27.5,29.971237101906066,0.043456053614841124
persp_1.0m,palpebral_fissure_width_l,pitch,30.0,30.102237424476268,0.04801686233777105
persp_1.0m,palpebral_fissure_width_l,roll,-30.0,28.89283568042136,0.005911240644691701
persp_1.0m,palpebral_fissure_width_l,roll,-27.5,28.880165530837115,0.005470126244277258
persp_1.0m,palpebral_fissure_width_l,roll,-25.0,28.867141056313912,0.0050166759332280755
persp_1.0m,palpebral_fissure_width_l,roll,-22.5,28.85378658693792,0.004551736769528866
persp_1.0m,palpebral_fissure_width_l,roll,-20.0,28.840127103223118,0.0040761784559696645
persp_1.0m,palpebral_fissure_width_l,roll,-17.5,28.82618819191875,0.0035908918015719856
persp_1.0m,palpebral_fissure_width_l,roll,-15.0,28.81199600048321,0.003096787136585238
persp_1.0m,palpebral_fissure_width_l,roll,-12.5,28.797577190286486,0.002594792683218571
persp_1.0m,palpebral_fissure_width_l,roll,-10.0,28.782958888606945,0.002085852884396772
persp_1.0m,palpebral_fissure_width_l,roll,-7.5,28.7681686394924,0.0015709266929763743
persp_1.0m,palpebral_fissure_width_l,roll,-5.0,28.75323435355847,0.0010509858239627938
persp_1.0m,palpebral_fissure_width_l,roll,-2.5,28.738184256801944,0.0005270129724355408
persp_1.0m,palpebral_fissure_width_l,roll,0.0,28.723046838510175,0.0
persp_1.0m,palpebral_fissure_width_l,roll,2.5,28.707850798351423,-0.0005290539072748491
persp_1.0m,palpebral_fissure_width_l,roll,5.0,28.69262499273517,-0.0010591441063354824
persp_1.0m,palpebral_fissure_width_l,roll,7.5,28.67739838053498,-0.001589262386815834
persp_1.0m,palpebral_fissure_width_l,roll,10.0,28.66219996827021,-0.0021183988795500435
persp_1.0m,palpebral_fissure_width_l,roll,12.5,28.647058754846555,-0.0026455439804436163
persp_1.0m,palpebral_fissure_width_l,roll,15.0,28.63200367595878,-0.0031696902861060106
persp_1.0m,palpebral_fissure_width_l,roll,17.5,28.617063548262614,-0.003689834537520758
persp_1.0m,palpebral_fissure_width_l,roll,20.0,28.602267013425458,-0.0042049795679329925
persp_1.0m,palpebral_fissure_width_l,roll,22.5,28.587642482169006,-0.004714136251020108
persp_1.0m,palpebral_fissure_width_l,roll,25.0,28.57321807841938,-0.0052163254453184765
persp_1.0m,palpebral_fissure_width_l,roll,27.5,28.559021583682828,-0.005710579930797309
persp_1.0m,palpebral_fissure_width_l,roll,30.0,28.54508038176734,-0.006195946333389201
persp_1.0m,palpebral_fissure_height_l,yaw,-30.0,10.433705021421346,-0.015688205526287892
persp_1.0m,palpebral_fissure_height_l,yaw,-27.5,10.446323561733221,-0.014497777194978925
persp_1.0m,palpebral_fissure_height_l,yaw,-25.0,10.45924725146924,-0.013278561182147007
persp_1.0m,palpebral_fissure_height_l,yaw,-22.5,10.47245355008511,-0.012032683954234735
persp_1.0m,palpebral_fissure_height_l,yaw,-20.0,10.485919243221128,-0.010762335545176437
persp_1.0m,palpebral_fissure_height_l,yaw,-17.5,10.499620471777561,-0.009469766813437424
persp_1.0m,palpebral_fissure_height_l,yaw,-15.0,10.513532763179317,-0.00815728649251709
persp_1.0m,palpebral_fissure_height_l,yaw,-12.5,10.52763106488734,-0.006827258029496078
persp_1.0m,palpebral_fissure_height_l,yaw,-10.0,10.541889780204837,-0.005482096207090646
persp_1.0m,palpebral_fissure_height_l,yaw,-7.5,10.556282806415854,-0.004124263545673906
persp_1.0m,palpebral_fissure_height_l,yaw,-5.0,10.57078357528221,-0.0027562664828101853
persp_1.0m,palpebral_fissure_height_l,yaw,-2.5,10.58536509591209,-0.0013806513290478952
persp_1.0m,palpebral_fissure_height_l,yaw,0.0,10.599999999999998,0.0
persp_1.0m,palpebral_fissure_height_l,yaw,2.5,10.614660589423043,0.001383074473872143
persp_1.0m,palpebral_fissure_height_l,yaw,5.0,10.629318886163107,0.0027659326568970828
persp_1.0m,palpebral_fissure_height_l,yaw,7.5,10.643946684508036,0.00414591363283376
persp_1.0m,palpebral_fissure_height_l,yaw,10.0,10.658515605467905,0.005520340138481774
persp_1.0m,palpebral_fissure_height_l,yaw,12.5,10.672997153324744,0.006886523898560923
persp_1.0m,palpebral_fissure_height_l,yaw,15.0,10.687362774215954,0.008241771152448677
persp_1.0m,palpebral_fissure_height_l,yaw,17.5,10.701583916633027,0.009583388361606491
persp_1.0m,palpebral_fissure_height_l,yaw,20.0,10.715632093698526,0.010908688084766775
persp_1.0m,palpebral_fissure_height_l,yaw,22.5,10.729478947065424,0.012214995006172251
persp_1.0m,palpebral_fissure_height_l,yaw,25.0,10.743096312264365,0.013499652100411997
persp_1.0m,palpebral_fissure_height_l,yaw,27.5,10.756456285305982,0.014760026915658838
persp_1.0m,palpebral_fissure_height_l,yaw,30.0,10.769531290327684,0.01599351795544212
persp_1.0m,palpebral_fissure_height_l,pitch,-30.0,9.079969739978258,-0.1433990811341264
persp_1.0m,palpebral_fissure_height_l,pitch,-27.5,9.30379078134851,-0.12228388855202713
persp_1.0m,palpebral_fissure_height_l,pitch,-25.0,9.511402281687895,-0.10269789795397202
persp_1.0m,palpebral_fissure_height_l,pitch,-22.5,9.702314875247637,-0.08468727592003403
persp_1.0m,palpebral_fissure_height_l,pitch,-20.0,9.87606026980806,-0.06829620096150366
persp_1.0m,palpebral_fissure_height_l,pitch,-17.5,10.03219275983616,-0.053566720770173354
persp_1.0m,palpebral_fissure_height_l,pitch,-15.0,10.170290787843879,-0.04053860492038862
persp_1.0m,palpebral_fissure_height_l,pitch,-12.5,10.28995854612184,-0.0292491937620904
persp_1.0m,palpebral_fissure_height_l,pitch,-10.0,10.39082761060856,-0.019733244282211043
persp_1.0m,palpebral_fissure_height_l,pitch,-7.5,10.472558598157836,-0.012022773758694564
persp_1.0m,palpebral_fissure_height_l,pitch,-5.0,10.534842837922392,-0.006146902082792991
persp_1.0m,palpebral_fissure_height_l,pitch,-2.5,10.577404047009008,-0.0021316936783952875
persp_1.0m,palpebral_fissure_height_l,pitch,0.0,10.599999999999998,0.0
persp_1.0m,palpebral_fissure_height_l,pitch,2.5,10.602424181401082,0.00022869635859282207
persp_1.0m,palpebral_fissure_height_l,pitch,5.0,10.584507409582441,-0.001461565133731763
persp_1.0m,palpebral_fissure_height_l,pitch,7.5,10.546119420347514,-0.005083073552121106
persp_1.0m,palpebral_fissure_height_l,pitch,10.0,10.487170397908397,-0.010644302084113313
persp_1.0m,palpebral_fissure_height_l,pitch,12.5,10.407612440787062,-0.018149769737069398
persp_1.0m,palpebral_fissure_height_l,pitch,15.0,10.307440950014515,-0.027599910375988978
persp_1.0m,palpebral_fissure_height_l,pitch,17.5,10.186695926987564,-0.038990950284191854
persp_1.0m,palpebral_fissure_height_l,pitch,20.0,10.045463168486714,-0.05231479542578149
persp_1.0m,palpebral_fissure_height_l,pitch,22.5,9.883875346686663,-0.06755892955786179
persp_1.0m,palpebral_fissure_height_l,pitch,25.0,9.702112962537548,-0.08470632428891038
persp_1.0m,palpebral_fissure_height_l,pitch,27.5,9.500405161704002,-0.10373536210339586
persp_1.0m,palpebral_fissure_height_l,pitch,30.0,9.279030403382482,-0.12461977326580344
persp_1.0m,palpebral_fissure_height_l,roll,-30.0,10.6,1.6758083390568404e-16
persp_1.0m,palpebral_fissure_height_l,roll,-27.5,10.600000000000003,5.027425017170521e-16
